,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,Size:
147,5,True,2016-10-11,A2PUZMHH482FU7,B00006L9LC,inparadise,Love this stuff - i'm on my second order. Started to get thinning hair. now there's whisps where there wasn't any and hair feels thicker all over., 266
148,5,True,2016-10-11,AIG1G1AKH7JVB,B00006L9LC,Amazon Customer,Best stuff ever!  Makes my hair less frizzy when using with a flat iron.  Makes it soft & silky.  Highly recommend!, 1
149,5,False,2016-10-03,A6CEOJ5ISIGRB,B00006L9LC,samantha,I love the smell of this body wash! It doesn't dry out my skin either!, 281
150,5,True,2016-09-27,A316WN9Q8LGXT,B00006L9LC,William O Torres,best for keratin treatments, 110
151,4,True,2016-09-21,A2WNVJ6S7OVZP4,B00006L9LC,Amazon Customer,It worked very well i disliked nothing, 15
152,5,True,2016-09-19,AE051QZ4E3BPX,B00006L9LC,Debra A Marcks,Received product in a timely fashion and am pleased., 50
153,5,True,2016-09-13,A27I10FZD5Y0OA,B00006L9LC,Jacqueline Anderson,By far the BEST shampoo and conditioner I have used.  As someone with very thick and dry hair it has given me back the shine and texture I craved., 6
154,5,True,2016-09-11,A8FTL366YFPRX,B00006L9LC,JC,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie.", 6
155,5,True,2016-09-05,ARFFWJFJWCAGE,B00006L9LC,Bob Eichhorn,Seems to work as usual., 15
156,3,True,2016-09-02,AIPW346SC1MMK,B00006L9LC,Leslie Handley,"This product is a great deal. They don't sell this in the salon anymore, you can only find it online. It is a great product if you are looking for a shine. It did not work well as an anti-frizz product.", 1
157,5,True,2016-08-30,A2F7429CLFVV3T,B00006L9LC,Charlene D. Barker,Leaves your hair full of volume and smells great, 200ml/6.7oz
158,5,True,2016-08-26,A26FGQS4JIPDH5,B00006L9LC,Linda Willford,My son also likes this, 281
159,5,True,2016-08-25,A3E9APU6SYF2SD,B00006L9LC,KatieMul,Perfect size., one size
160,5,True,2016-08-24,A14QBW6X0Q1YSD,B00006L9LC,Susan J. Bedore,"Love  the scent and it work better than any other mousse I have used. it makes my hair look natural, not stiff. My hair is shinier and fuller. Great stuff.", 58
161,5,True,2016-08-12,A80A8PCDT0NFB,B00006L9LC,Royce Lowe,"Used for years, it has DHT blocker", 57
162,5,True,2016-08-09,A3HA7DWA3A6P4D,B00006L9LC,Stellina Reed,Great Product; does wonders for colored treated hair., 41
163,5,True,2016-07-31,A1FFGS17PQWUI8,B00006L9LC,Amazon Customer,I love it! I wish the conditioner was still available, 33
164,5,True,2016-07-31,A1QMMNAIOIP0YO,B00006L9LC,Zak young,It makes your scalp tingle and does a great job of cleaning your hair., 31
165,5,True,2016-07-29,A327QPYID8TDAA,B00006L9LC,djanga b.,This keeps my silver hair looking silvery (rather than yellow).  I reorder this on a regular basis., 51
166,5,True,2016-07-26,A3QDLODOQKUXGN,B00006L9LC,Kitty,Great fragrance and product.  Will purchase again., 281
167,5,True,2016-07-26,A3RQS9GT66TEB8,B00006L9LC,W. Schilling,I like the way it cools my head and cleans my hair, 43
168,5,True,2016-07-25,AHQ9P60N6NOAH,B00006L9LC,Beth,Smells very nice., 281
169,4,True,2016-07-25,A1V0TDDAKM4T63,B00006L9LC,csrn925,"Been using this for years. Cheaper to buy this little bulk of 3 than in a single. I use these especially on humid or rainy days as I have hair that will go nuts, frizz & grow as the day goes along on these types of days. Don't use too much though because it will give a greasy look if overdone.", 1
170,5,True,2016-07-21,A325V83PQAIH80,B00006L9LC,Julie Waller,Fantastic Product.  Been using it for years! You'll want to use it will the conditioner as well., 90
171,5,True,2016-07-19,A9ZMABTHVLKOL,B00006L9LC,Texasgal,"I really wish Redken had not discontinued this product, it is such a great product and now I will need to find a long term replacement :(", 52
172,4,True,2016-07-19,A258KAILGENIM3,B00006L9LC,Amazon Customer,This shampoo and conditioner leave my hair in great condition. I've just started using it so I cannot tell whether or not it will stimulate hair growth., 266
173,5,True,2016-07-18,A1LV8TM9ICX1IX,B00006L9LC,Cordia,I love musk cologne and it is not easy to find so I bought these.  I like all the scents but the original musk is my favorite., 4-piece Gift Set
174,5,True,2016-07-14,AB4T4E0AGMKRA,B00006L9LC,Amazon Customer,"For months i was waiting the product to come back for sale.
When i saw it is available again i bought 2!!
It was a good choice.
I searched a lot for an organic kid hair gel, and i did not find a better one.
Holds my son hair for hours. I know it is a lit expensive, but worth it.", 77
175,5,True,2016-07-14,A1PC83477QHU77,B00006L9LC,shirley koberstein,just what I wanted and at a great price, 1
176,5,True,2016-07-14,AMXYXIWW74J4,B00006L9LC,Lesli,Love this stuff! Works great when flat ironing my hair and it smells great!, 1
177,4,True,2016-07-14,A275L578ORHUVL,B00006L9LC,Pulchritude,"Perfect for a pleasant ""all day essence""!", one size
178,5,True,2016-07-14,A8KB4X4BRD00L,B00006L9LC,Diane Schmitz,My hair is softer with less frizz after blow drying., 7
179,5,True,2016-07-13,A2RRQ78UZSEDF1,B00006L9LC,Beulah,Works great!, 1
180,5,True,2016-07-12,A3KL6I6EWV0MF6,B00006L9LC,Jenephil C.,Love the this 2-1 shampoo and conditioner.  Does wonders for my hair and enjoy using it., 25.4 Fluid Ounce
181,5,False,2016-07-11,A3NHDXMYFEBBG6,B00006L9LC,CCLU,"My daughter is thrilled with this flat iron.  She's been asking for a ceramic flat iron for a while now and I couldn't pass up the opportunity to try this.  She is pleased with how it flattens out her hair.

I received this product for free or at a discounted rate in exchange for product testing and review. I am under no obligation to provide a positive review and received no incentives or rewards for doing so. My goal is to highlight features and drawbacks that I would want to know about as a buyer, not hype the product for the manufacturer to increase sales. My remarks are sincere and true. I work very hard trying to write insightful and thoughtful reviews for each item. I hope that these reviews are helpful to others. While it is true that many items are received at discounted rates or complimentary, my reviews are completely unbiased as well as honest and are my personal experiences and opinion of the product. Once again, it is just my own opinion and experience with the product, your own opinion and experience may vary. I received no monetary compensation and am not required to give a good review. This disclosure is in accordance with the Federal Trade Commission Guidelines on Testimony and Advertising.", 312
182,5,False,2016-07-10,AAJSS6CLCYC0M,B00006L9LC,J,"I am an avid hair-straightener. I bought this to serve as my travel straightener, and it will actually become my daily user. It is so sleek and nice. The plates do not grab hair, making it easy to quickly run through my hair. I love how quickly it heats up and the digital temperature gauge is great. I have thinner hair so this is perfect to adjust the heat just right. I highly recommend this product. It is compact and easy to store away. Also comes with a heat glove. Although I do not use one, it is nice to have an an option just in case. Zero complaints! I received this product at a discounted rate in exchange for an honest review.", 312
183,4,True,2016-07-08,AOG134B92MGKO,B00006L9LC,MRS K L WARRINGTON,"good, happy with the product and price", 5 oz.
184,5,True,2016-07-06,A1IYXUF0KPKOS1,B00006L9LC,susanp,Would not use any other conditioner.  I use it at least every 2 weeks to keep my white hair shining and healthy!, 3
185,4,True,2016-07-06,A3E52KMZJI788W,B00006L9LC,K9 Lover,"The silver shampoo I had been using is no longer available, so I tried this. It does a great job as far as color goes but didn't leave my hair as soft. I have very thick coarse hair and it's hard to find a product to soften it. Overall I'm very pleased, especially for the cost.", 25
186,5,True,2016-07-04,A1Z14Z7HOM429U,B00006L9LC,Laura J. Johnson,"Yeah, the huge size!!!  This stuff has changed my naturally curly hair!", 6
187,5,True,2016-07-02,A1L887BYCTVXH6,B00006L9LC,Aidan D.,Miami is my favorite, 463
188,5,True,2016-06-29,AMPSYLH47ZFU6,B00006L9LC,J. Trevino,I have used this product for years. It is the only one that controls the frizz on humid days., 1
189,5,True,2016-06-27,A21VGLAQKA6UXO,B00006L9LC,Little Britches,"This is a great help for fine hair, I've used it for three years and it really makes a difference !", 15
190,5,False,2016-06-23,A7IB2KI9HJZWU,B00006L9LC,Jennifer Ludwick,The shampoo and conditioner both work very well. My hair feels softer and looks fuller.  I'm very happy with it, 266
191,5,True,2016-06-21,ALWK9NN6TP252,B00006L9LC,Tim Scarbrough,"Great product. Thick, concentrated, worth the investment.", 5
192,5,True,2016-06-18,A23FCPNAHZDWCZ,B00006L9LC,Liza,"Love this shampoo. I first bought it years ago from Sally's Beauty Supply. I have very coarse hair. It leaves it silky smooth and feels like I don't even need conditioner,  which is a first. I like that it doesn't contain phosphates, because that's not something I want to have to worry about. I'm definitely going to purchase this again. Great shampoo!", 101
193,5,True,2016-06-13,A17B1H60A6A96P,B00006L9LC,Demetris DeLucas,All of the different colognes and the price., 463
194,5,True,2016-06-10,A2I3TOK508FLX0,B00006L9LC,Amazon Customer,"Great product , price and fast shipping", 1
195,5,True,2016-06-07,A36EEWU8U97ZSX,B00006L9LC,Darlene D.,Love this shampoo for my fine hair....gives great volume!, 87
196,5,True,2016-05-31,A2GOEDQ35EBF1R,B00006L9LC,ruth gallagher,I don't know if it really works yet but smells great n my hair looks good too., 266
197,5,True,2016-05-28,A2YWRVKET7JDYP,B00006L9LC,The Truth,Great for the price, 483
198,5,True,2016-05-27,ATQWHIT4GCWFU,B00006L9LC,Lee Souleles,Excellent product! Excellent transaction., 370
199,5,True,2016-05-26,A3OCG4F2HKKPD5,B00006L9LC,Linda  Atwood,like it, 494
200,5,True,2016-05-24,ANVIM4HO9ALJ6,B00006L9LC,Ginny D,"Shine, body, no frizz. Love this shampoo", 16.9 oz.
201,5,True,2016-05-15,A1XGD1A869SSXC,B00006L9LC,tracy morrison,My favorite!!!!!, 85
202,5,True,2016-05-14,A1DAE86MWE6OMW,B00006L9LC,pamela smith,as advertised, 61
203,5,True,2016-05-06,A2KV46HMWY1YWB,B00006L9LC,Kindle Customer,"Smells wonderful. Feels great on hands and arms, etc.", 586
204,5,False,2016-05-05,A3ETTJOVI6C9V5,B00006L9LC,W. Keane,"I LOVE the smell, the texture, everything about it!!!  This is my absolute favorite.  I want the body lotion, but you usually can only find it in a set.  I just want the lotion, I have two bottles of perfume, just to get the lotion.  It's wonderful.", 586
205,5,True,2016-04-30,A2YXTUAVV51KUH,B00006L9LC,Diana Lozier,"Purchased this product after researching products to help my son with his three year old daughters naturally curly blonde hair. The baby shampoos he had used were drying her hair out, and most of the detanglers weighted down her curls too much. Started using this product along with the Dark and Lovely Beautiful Beginnings Deep Conditioner and her hair is more manageable, not dried out, and has the natural bouncy curls that are adorable.", 23
206,5,True,2016-04-30,A1R7TTGL0FLO3R,B00006L9LC,Algut,Excellent product, 1
207,5,True,2016-04-29,AQG3FO72CYLU3,B00006L9LC,michael dzienis,can't beat it... 3 for the price of 1 at a local store, 1
208,5,True,2016-04-26,A1ZH9XEBQIPLWT,B00006L9LC,JOYCE SCOTT,love them, 505
209,5,True,2016-04-25,A3NXD25N4CDKXF,B00006L9LC,Roshena A.,I love it. It worked great!, 91
210,5,True,2016-04-23,A19AWUK1MWTJEN,B00006L9LC,Jan Monte,"Great lather, delicious smell and really cleans!", 281
211,5,True,2016-04-22,AUBJHP5EYBWWT,B00006L9LC,ursovain,Great anti-frizz product!, 1
212,5,True,2016-04-21,A3UDCJBG2PMFRE,B00006L9LC,Amazon Customer,Looked all over to find where to purchase this product and we are very happy to be able to finally find it. The PRELL Conditioner is by far the best you can buy. We love it, 26
213,5,True,2016-04-21,A37QK0QF18JXDO,B00006L9LC,Lisa Solomon,All time favorite fragrance! If you love the smell of lemons this is for you!, 352
214,5,True,2016-04-19,AGXW8BFME8048,B00006L9LC,Gretchen G,This is a great product. It is alcohol free but holds well . I used to get it at Sally's but they discontinued it . Thankfully I was able to buy it here., 511
215,5,True,2016-04-14,AL24GOJZZ48PB,B00006L9LC,S. Rae,As expected for price., 174
216,5,True,2016-04-14,APV301O2BXWU2,B00006L9LC,Jim Mullery,Love this shampoo and am happy to find it online, 92
217,5,True,2016-04-12,A39JMSWQA06ZN6,B00006L9LC,Bettina Janet Mc Laughlan,Beautiful hair after use...shiny !, 5 oz.
218,5,True,2016-04-11,A2PCUZU2NUV72W,B00006L9LC,Amazon Customer,I have used this product for years and love it., 59
219,5,True,2016-04-09,A153D6FAV4L389,B00006L9LC,Serendipity,Good price.  Good product, 1 Pack
220,5,True,2016-04-04,A3RTXSWBBPBU15,B00006L9LC,Moomoo,what can I say my favorite hair product at a great price. I had to buy it!, 1
221,5,True,2016-03-28,AAP5XCA30G532,B00006L9LC,Judith A.,"These are products I use regularly and am always looking for a ""good deal"" -- I feel this was a very good deal!  Quick delivery and completely satisfied!", 61
222,5,True,2016-03-27,ASI6Y3IN52G9P,B00006L9LC,SeattleFamily,This is a fantastic loose eye shadow set! The pigmentation is phenomenal and the color choices are great! I love this set!, 351
223,5,True,2016-03-25,A2JPJPB0A1TQTY,B00006L9LC,DeWaun Mack,Excellent! Best soap I ever had., 392
224,5,True,2016-03-24,A1KJ2M8NY458CE,B00006L9LC,Linda,"this is great and my pups never get the puppy smells, always clean", 109
225,5,True,2016-03-22,AL54O8LSKUIQ8,B00006L9LC,Kelly Moore,Great product!!, 1.69oz
226,5,True,2016-03-21,AXQAIG2XT292S,B00006L9LC,Grandma Mary,"Fast shipping, great price & product. 100% satisfaction.", 1
227,5,True,2016-03-18,A1BS75OBCJN3EA,B00006L9LC,TG,"love this product - wish I could find it in the store, but it's great to be able to get here", 1
